id,size,color,source,target
"Тагор, Рабіндранат: З книги «Садівник»: [Поезія в прозі], № 12",1,#84B5B52,1960 - 1970,Spanish
"Тагор, Рабіндранат: Кара: Балада, № 08",1,#D1605E,1960 - 1970,1969
"Тагор, Рабіндранат: Моя свобода, № 03",1,#E59294,1969,"Фернандес Флорес, Венсеслао: Я та злодій: Оповідання, № 04"
"Тагор, Рабіндранат: Слабість - це ганьба: [Поезії], № 03",1,#F2A2A58,1980 - 1990,Spain. Spanish Literature
"Тагор, Рабіндранат: Шана: П’єса, № 08",1,#84B5B91,1980 - 1990,Spanish
"Тадзіхі, Куніхіто: Пісня, № 08",1,#84B5B92,1980 - 1990,1984
"Тадіянович, Драгутін: Над могилою друга: [Вірш], № 8/9",1,#D1605E,1984,"Фернандес Флорес, Венсеслао: Дорога до щастя: Оповідання, № 10"
"Тайгі: «І в пса пожбурити...»: Хайку, № 08",1,#E59294,1980 - 1990,Spain. Spanish Literature
"Тайгі: «Перше кохання...», № 08",1,#F2A2A58,1980 - 1990,Spanish
"Тайра, Токуко: «Давай, зозуле...»: [Поезія], № 07",1,#84B5B53,1980 - 1990,1982
"Такахама, Кьосі: Хайку, № 08",1,#D1605E,1982,"Фернандес Флорес, Венсеслао: Я і злодій: Лихі пригоди поганого фізіономіста: Оповідання, № 08"
"Такахасі, Мусімаро: Пісня-тьока, № 08",1,#E59295,1990 - 2000,Spain. Spanish Literature
"Такахасі, Мусімаро: Пісня-ханка, № 08",1,#F2A2A59,1990 - 2000,Spanish
"Такаясу, Осіма: Пісня, № 08",1,#84B5B4,1990 - 2000,1991
"Тамінга, Доуве: Interbellum: [Вірш], № 12",1,#84B5B3,1991,"Фернандес Флорес, Ісідоро: Драбина і кохання: Оповідання, № 01"
"Тамуз, Бен’ямін: Обрій: Оповідання, № 12",1,#84B5B3,1980 - 1990,Spain. Spanish Literature
"Тан, Ча: Заповіт вождя: Вірш, № 11",1,#D1605E,1980 - 1990,Spanish
"Танака, Коодзі: Зайда: Оповідання, № 06",1,#E59292,1980 - 1990,1980
"Танака, Коодзі: Нове село, № 06",1,#F2A2A56,1980,"Фігера Аймеріч, Анхела: [Поезії], № 03"
"Тандорі, Деже: Тривірш перекладача, № 05",1,#84B5B51,1980 - 1990,Spain. Spanish Literature
"Танігава, Карі: Гей, хмарино!: [Поезія], № 09",1,#D1605E,1980 - 1990,Spanish
"Танігава, Сюнтаро: Печаль, № 09",1,#E59293,1980 - 1990,1985
"Танігава, Сюнтаро: Поцілунок: [Поезії], № 09",1,#F2A2A57,1985,"Форнер, Хуан Пабло: «Багатством доля наділила Анну...»: Епіграма, № 01"
"Таніха, Оме: Пісня дівчини, № 08",1,#84B5B92,1980 - 1990,Spain. Spanish Literature
"Танушрі: Дві сестри: Оповідання, № 07",1,#84B5B93,1980 - 1990,Spanish
"Таракі, Нур Мухаммед: Поневіряння Банта: Повість, № 06",1,#D1605E,1980 - 1990,1985
"Тарва, Далантайн: Друг мій муляр: [Вірш], № 07",1,#E59293,1985,"Херіка, Пабло де: На кульгавого й однорукого полководця, що втік з поля битви: Епіграма, № 01"
"Тардов М. article Різки: Оповідання: -, № 31/32",1,#F2A2A57,1970 - 1980,Spain. Spanish Literature
"Тардьє, Жан: [Поезії], № 02",1,#84B5B52,1970 - 1980,Spanish
"Тарновський, Микола: Очі. (Из цикла «Жіноча доля»): [Вірш], № 05",1,#D1605E,1970 - 1980,1976
"Тась, Дмитро: Ганка: Оповідання, № 05",1,#E59294,1976,"Хіменес, Хуан Рамон: -, № 01"
"Тась, Дмитро: Тенета: Оповідання, № 04",1,#F2A2A58,1980 - 1990,Spain. Spanish Literature
"Татібана, Наомонто: «Хоч кажуть: серцям...»: [Поезія], № 07",1,#84B5B91,1980 - 1990,Spanish
"Татішвілі, Йос: Без заголовку: Оповідання, № 04",1,#84B5B92,1980 - 1990,1981
"Тауссіг, Павел: Соціалістична черниця: Оповідання, № 05",1,#D1605E,1981,"Хіменес, Хуан Рамон: [Поезії], № 12"
"Тауфер, Ї’ржі: Азов: Поема, № 09",1,#E59294,1990 - 2000,Spain. Spanish Literature
"Тауфер, Ї’ржі: Героїка: Поема, № 12",1,#F2A2A58,1990 - 2000,Spanish
"Ташнет, Леонард: Практична людина: Оповідання, № 01",1,#84B5B53,1990 - 2000,1993
"Твен, Марк: Афоризми, № 09",1,#D1605E,1993,"Хіменес, Хуан Рамон: [Поезії], № 02"
"Те, Хань: Весна сімдесят п’ятого року: Вірш, № 09",1,#E59295,1990 - 2000,Spain. Spanish Literature
"Тебас, Альберто Соріано: Севастополь бореться: [Вірш], № 10",1,#F2A2A59,1990 - 2000,Spanish
"Тевс, Вільгельм: Заклик, № 01",1,#84B5B50,1990 - 2000,1997
"Тевс, Вільгельм: Каменюки: [Вірші], № 01",1,#D1605E,1997,"Хіменес, Хуан Рамон: [Поезії], № 02"
"Теєр О: Серце моє: [Вірш], № 02",1,#E59292,1970 - 1980,Spain. Catalonian Literature
"Тейн, Пол: Найбільший піщаний замок у світі: Радіоп’єса, № 06",1,#F2A2A56,1970 - 1980,Catalonian
"Тейрані, Госейн: Бісквіти королеви перської: Оповідання, № 19",1,#84B5B51,1970 - 1980,1972
"Тейсіцу: «О-о-о» - і більше ні слова...», № 08",1,#D1605E,1972,"Ардеріу, Клемантис: На чужині: [Вірш], № 11"
"Тейсіцу: «Прохолоди...»: Хайку, № 08",1,#E59293,1970 - 1980,Spain. Catalonian Literature
"Тен, Сі: Пісні: [Вірш], № 11",1,#F2A2A57,1970 - 1980,Catalonian
"Тен, Чер: Де знайдеш ти підпори?: [Вірші], № 04",1,#84B5B92,1970 - 1980,1972
"Тен, Чер: Доля лебедя: [Вірш], № 04",1,#84B5B93,1972,"Бартра, Агусті: Є стільки країв: [Вірш], № 11"
"Тен, Чер: Неоплатний борг: [Вірші], № 11",1,#D1605E,1980 - 1990,Spain. Catalonian Literature
"Тен, Чер: Ноша, № 04",1,#E59293,1980 - 1990,Catalonian
"Тен, Чер: Потім хай розтануть квіти, № 11",1,#F2A2A57,1980 - 1990,1989
"Тенісон, Альфред: Бідакова сорочка: Вірш, № 06",1,#84B5B52,1989,"Бернасер, Франсеск: Антоні Міро: [Вірш], № 05"
"Тенрейру, Франсішку Жозе: Пісня, № 11",1,#D1605E,1970 - 1980,Spain. Catalonian Literature
"Тенрейру, Франсішку Жозе: Смугляве тіло: [Поезії], № 11",1,#E59294,1970 - 1980,Catalonian
"Теодореску, Вірджіл: [Поезії], № 08",1,#F2A2A58,1970 - 1980,1972
"Терещенко, Микола: Чайка: [Вірш], № 19",1,#84B5B91,1972,"Гарсес, Томас: Корабель, що спить у порту: [Вірш], № 11"
"Терне, Фолькер фон: Запитання, № 10",1,#84B5B92,1980 - 1990,Spain. Catalonian Literature
"Терне, Фолькер фон: Офіційне сповіщення: [Вірші], № 10",1,#D1605E,1980 - 1990,Catalonian
"Тесленко, Архип: Свій брат: Оповідання, № 12",1,#E59294,1980 - 1990,1989
"Тесса, Франсіс: Поезії, № 04",1,#F2A2A58,1989,"Еспріу, Сальвадор: Світ Антоні Міро: [Вірш], № 05"
"Теуту, Ніколае: Танюша: [Вірш], № 05",1,#84B5B53,1990 - 2000,Spain. Catalonian Literature
"Техера, Наваріа: Хазяїн пекарні: [Вірш], № 04",1,#D1605E,1990 - 2000,Catalonian
"Тирса, Дмитро: Весніє вітер: [Вірш], № 16",1,#E59295,1990 - 2000,2000
"Тихолов, Георгі: Байка, № 02",1,#F2A2A59,2000,"Каддерс, Пере: Чотири оповідки про події, які важко пояснити, № 11/12"
"Тихолов, Георгі: Взаємно, № 02",1,#84B5B50,1990 - 2000,Spain. Catalonian Literature
"Тихолов, Георгі: Кар’єрист, № 02",1,#D1605E,1990 - 2000,Catalonian
"Тихолов, Георгі: Малі байки: Нещасний трутень, № 02",1,#E59292,1990 - 2000,2000
"Тихолов, Георгі: Самокритика, № 02",1,#F2A2A56,2000,"Каддерс, Пере: Hedera helix, № 11/12"
"Тичина, Павло & Бажан: Гімн Української РСР, № 05",1,#84B5B51,1990 - 2000,Spain. Catalonian Literature
"Тібо Шампань де: Пісня, № 03",1,#D1605E,1990 - 2000,Catalonian
"Тіварі, Бхімнідхі: Хто пожаліє його?: [Вірш], № 04",1,#E59293,1990 - 2000,2000
"Тільгнер, Вольфганг: Меморіальний комплекс у Волгограді: [Вірш], № 12",1,#F2A2A57,2000,"Каддерс, Пере: Протокол огляду Сонільєського пам’ятника, № 11/12"
"Ткаченко В: Останній клин: Оповідання, № 30",1,#84B5B92,1990 - 2000,Spain. Catalonian Literature
"Ткаченко Ів: Героїка буднів: [Вірш], № 14/15",1,#84B5B93,1990 - 2000,Catalonian
"Ткачук І: Прострілений декрет: Оповідання, № 31/33",1,#D1605E,1990 - 2000,2000
"То, Хну: З тих пір: Вірш, № 06",1,#E59293,2000,"Каддерс, Пере: Бажання і дійсність, № 11/12"
"То, Хну: Поезії, № 03",1,#F2A2A57,1990 - 2000,Spain. Catalonian Literature
"То, Хоай: Подружжя А Фу: Повість, № 09",1,#84B5B52,1990 - 2000,Catalonian
"Товт, Шандор Шомоді: Як справи, юначе?: Повість, № 06",1,#D1605E,1990 - 2000,2000
"Тодоров, Ангел: Думи мої солов’їні: Вірш, № 11",1,#E59294,2000,"Каддерс, Пере: Репортаж про дивне самогубство, № 11/12"
"Тодоров, Ангел: Невена: Оповідання, № 03",1,#F2A2A58,1970 - 1980,Spain. Catalonian Literature
"Тодоровський, Гане: Жаркого серпневого надвечір’я умирає поранений партизан, № 08",1,#84B5B91,1970 - 1980,Catalonian
"Тодоровський, Гане: Зустріч: [Вірші], № 08",1,#84B5B92,1970 - 1980,1972
"Толкін, Рональд Руел Джон: Із «Книги Забутих Переказів», № 04",1,#D1605E,1972,"Карнер, Жозеп: Неділя пана Пере, № 11"
"Тольї, Іван: Дайбоже: [Вірш], № 8/9",1,#E59294,1970 - 1980,Spain. Catalonian Literature
"Томан Йозеф & Томанова Мирослава: Сократ: Роман, № 04",1,#F2A2A58,1970 - 1980,Catalonian
"Томан Йозеф & Томанова Мирослава: Сократ: Роман, № 05",1,#84B5B53,1970 - 1980,1972
"Томанова, Мирослава: Срібна рівнина: Роман, № 03",1,#D1605E,1972,"Карнер, Жозеп: Повернення до Каталонії: [Вірші], № 11"
"Томанова, Мирослава: Срібна рівнина: Роман, № 04",1,#E59295,1980 - 1990,Spain. Catalonian Literature
"Томанова, Мирослава: Срібна рівнина: Роман, № 05",1,#F2A2A59,1980 - 1990,Catalonian
"Томас, Ділан: Поезії, № 05",1,#84B5B90,1980 - 1990,1980
"Томасео, Нікольо: Відвага й надія: [Вірш], № 03",1,#84B5B91,1980,"Кукурул, Фелікс: Каталонські оповідання, № 09"
"Томер, Бен-Ціон: Поезії, № 12",1,#D1605E,1970 - 1980,Spain. Catalonian Literature
"Томечек, Яромір: Риба і зірка: Оповідання, № 05",1,#E59295,1970 - 1980,Catalonian
"Томсон, І. В: Привілеї кордонів: Оповідання, № 08",1,#84B5B51,1970 - 1980,1972
"Топчій Ів: Проби: Оповідання, № 09",1,#D1605E,1972,"Ліост, Герау де: Романс хвали місту Барселоні: Урив, з поеми, № 11"
"Торбер [Тербер; Тарбер], Джеймс: Дві баєчки: Миролюбний Мангуст, № 06",1,#E59293,1970 - 1980,Spain. Catalonian Literature
"Торбер [Тербер; Тарбер], Джеймс: Дивовижне «О»: Оповідання, № 09",1,#F2A2A57,1970 - 1980,Catalonian
"Торбер [Тербер; Тарбер], Джеймс: Док Марло: Оповідання, № 05",1,#84B5B52,1970 - 1980,1972
"Торбер [Тербер; Тарбер], Джеймс: Обранець народу: Оповідання, № 05",1,#D1605E,1972,"Манент, Марія: Місяць акації сповнив, № 11"
"Торбер [Тербер; Тарбер], Джеймс: Про тигра, який хотів бути царем, № 06",1,#E59294,1970 - 1980,Spain. Catalonian Literature
"Торбер [Тербер; Тарбер], Джеймс: Таємне життя Уолтера Миті: Оповідання, № 04",1,#F2A2A58,1970 - 1980,Catalonian
"Торбер [Тербер; Тарбер], Джеймс: Тринадцять дзигарів, № 09",1,#84B5B94,1970 - 1980,1972
"Торре, Франсіско де ла: «Не боїться Паула англійця...»: Епіграма, № 01",1,#84B5B95,1972,"Манент, Марія: Ранок: [Вірші], № 11"
"Торрес Гарсіа, Антоніо: «Під забороною поезія моя...»: [Вірш], № 06",1,#D1605E,1970 - 1980,Spain. Catalonian Literature
"Тосіо, Сімао: Хмари весняного неба: Новела, № 3’",1,#E59294,1970 - 1980,Catalonian
"Тот [Товт], Арпад: [Поезії], № 05",1,#F2A2A58,1970 - 1980,1972
"Тот [Товт], Арпад: Новий бог: [Вірш], № 04",1,#84B5B53,1972,"Понс, Жозеп Себастія: Листопадові кольори: [Вірш], № 11"
"Тофанеллі, Артуро: Тісний черевик: Оповідання, № 09",1,#D1605E,1970 - 1980,Spain. Catalonian Literature
"Точко, Іван: Акорди, № 01",1,#E59295,1970 - 1980,Catalonian
"Точко, Іван: Поплавець, № 01",1,#F2A2A59,1970 - 1980,1972
"Точко, Іван: Проліски: Новели, № 01",1,#84B5B93,1972,"Сагарра, Жозеп М. де: Балада про моряка Луарда, № 11"
"Точко, Іван: Туга, № 01",1,#84B5B94,1970 - 1980,Spain. Catalonian Literature
"Травен, Б: Макаріо: Оповідання, № 01",1,#D1605E,1970 - 1980,Catalonian
"Тракль, Георг: Поезії, № 10",1,#E59295,1970 - 1980,1972
"Траянов, Христо: Легенда про троянду, № 10",1,#F2A2A59,1972,"Сагарра, Жозеп М. де: Зелені виноградники й прибій: [Поезії], № 11"
"Тревор, Вільям. article Далеке минуле: Новела: -, № 10",1,#84B5B54,1970 - 1980,Spain. Catalonian Literature
"Трейсі, Вірджінія: Громовержець: Оповідання, № 10",1,#D1605E,1970 - 1980,Catalonian
"Тремейн, Роуз: -, № 03",1,#E59296,1970 - 1980,1972
"Тристан, Фредерик: Заблудлі душі: Роман, № 07",1,#F2A2A60,1972,"Сальват-Папасейт, Жоан: Улюблене ремесло: Туга за завтрашнім днем: [Поезії], № 11"
"Тристан, Фредерик: Заблудлі душі: Роман, № 08",1,#84B5B4,1960 - 1970,Italy
"Тристан, Фредерик: Заблудлі душі: Роман, № 09",1,#84B5B3,1960 - 1970,Italian
"Тристан, Фредерик: Заблудлі душі: Роман, № 10",1,#84B5B3,1960 - 1970,1964
"Тристан, Фредерик: Заблудлі душі: Роман, № 11",1,#D1605E,1964,"Адамо, Себастьяно: Ол райт: Новела, № 03"
"Трифуновська, Радмила: В дощ: Новела, № 07",1,#E59293,1960 - 1970,Italy
"Трольє, Жільбер: [Поезії*], № 03",1,#F2A2A57,1960 - 1970,Italian
"Троуп, Квінсі: Звідники: [Вірш], № 08",1,#84B5B52,1960 - 1970,1962
"Троцький А: Перший день: Новела, № 05",1,#D1605E,1962,"Алерамо, Сибілла: [article Поезії], № 08"
"Троянкер, Раїса: «Кожен сонце прийма по свойому...»: [Поезії], № 16",1,#E59294,1990 - 2000,Italy
"Труайя, Анрі: Бубуль: Новела, № 02",1,#F2A2A58,1990 - 2000,Italian
"Труайя, Анрі: Дивовижна пригода містера Бредборо: Оповідання, № 02",1,#84B5B94,1990 - 2000,1994
"Трублаїні Мик: Баран, баран буц!: Оповідання, № 10/11",1,#84B5B95,1994,"Аріосто, Лодовіко: З поеми «Шалений Роланд», № 11/12"
"Трухановський, Казімеж: Кіселінський ліс: Оповідання, № 04",1,#D1605E,1970 - 1980,Italy
"Тсо, Юджін: Я голодний: [Вірш], № 11",1,#E59294,1970 - 1980,Latin
"Тувім, Юліан: [Поезії з різн. зб.], № 10",1,#F2A2A58,1970 - 1980,1975
"Тувім, Юліан: [Поезії], № 02",1,#84B5B53,1975,"Арнольд з Вілланови: Салернський кодекс здоров’я, № 01"
"Тувім, Юліан: [Поезії], № 06",1,#D1605E,1960 - 1970,Italy
"Тувім, Юліан: [Поезії], № 09",1,#E59295,1960 - 1970,Italian
"Тувім, Юліан: Афоризми: (Підслухані і власні), № 10",1,#F2A2A59,1960 - 1970,1964
"Тувім, Юліан: Бал в опері: Поема, № 11",1,#84B5B93,1964,"Бевілаква, Альберто: Набір на роботу: Новела, № 03"
"Тувім, Юліан: ДБРС: Циркуляр: [Гумор, оповід.], № 10",1,#84B5B94,1990 - 2000,Italy
"Тудев, Лодонгійн: «Не мить, не день...»: [Вірш], № 11",1,#D1605E,1990 - 2000,Italian
"Тудев, Лодонгійн: [Поезії], № 11",1,#E59295,1990 - 2000,1990
"Тудев, Лодонгійн: Радянському народові: [Вірш], № 12",1,#F2A2A59,1990,"Беллецца, Даріо: Останні десять хвилин: [Вірш], № 06"
"Тукан, Фадва: Не розкидайсь коханням...: [Вірш], № 06",1,#84B5B54,1980 - 1990,Italy
"Тукту: Діти Нунаміут: [Вірш], № 03",1,#D1605E,1980 - 1990,Italian
"Тулевітрів, Василь: Моя любов: [Вірш], № 11",1,#E59296,1980 - 1990,1983
"Туміясу, Фусей: «Тішиться серце...»: Хайку, № 08",1,#F2A2A60,1983,"Беллецца, Даріо: Чистилище звинувачень: (Уривок) [Поезія], № 05"
"Тур, Прамудья Ананта: Світ людський: Роман, № 03",1,#84B5B51,1990 - 2000,Italy
"Турі, Жужа: Найкращий подарунок: Оповідання, № 05",1,#D1605E,1990 - 2000,Italian
"Турньє, Мішель: «Хай радість завжди буде з нами»: Різдвяна казка, № 3/4",1,#E59293,1990 - 2000,1990
"Туртіайнен, Арво: [Поезії], № 08",1,#F2A2A57,1990,"Бертолуччі, Аттіліо: Добрі душі в ув’язненні: [Вірш], № 06"
"Турчани, Вілям: Земля: [Вірші], № 11",1,#84B5B52,1990 - 2000,Italy
"Турчани, Вілям: Ми засипали добру криницю, № 11",1,#D1605E,1990 - 2000,Italian
"Туфані, Сиддик Кавун: Поезії, № 03",1,#E59294,1990 - 2000,2000
"Тухольський, Курт: Німецькі судді року 1940: 3 кн. «Німеччина, Німеччина над усе!»: [Вірш], № 22",1,#F2A2A58,2000,"Бокаччіо [Боккаччо), Джованні: Канцони, № 7/8"
"Тхань, Тунг: Вітер: Поезії, № 10",1,#84B5B94,1980 - 1990,Italy
"Тхань, Тунг: На кордоні, № 10",1,#84B5B95,1980 - 1990,Italian
"Тхань, Тхао: Вірші-гасла, № 09",1,#D1605E,1980 - 1990,1988
"Тхань, Хай: Ім’я Вітчизни: Вірш, № 09",1,#E59294,1988,"Бокаччіо [Боккаччо), Джованні: Божий суд, № 10"
"Тхать, Лам: В запалі злості: Оповідання, № 03",1,#F2A2A58,1980 - 1990,Italy
"Тхір, Богдан: Зашкаруплення присутністю: [Вірш], № 08",1,#84B5B53,1980 - 1990,Italian
"Тьємпо, Сесар (справж. ім’я - Цейтлін Ізраїль): Дівчина із колонії: Вірш, № 8/9",1,#D1605E,1980 - 1990,1988
"У, Тхак: Старість: [Вірш], № 04",1,#E59295,1988,"Бокаччіо [Боккаччо), Джованні: Тяжкий вибір, № 10"
"У, Тхак: Так сталося зі мною: [Вірш], № 11",1,#F2A2A59,1980 - 1990,Italy
"Уайльд(Уайлд), Оскар: Афоризми, № 01",1,#84B5B93,1980 - 1990,Italian
"Уайльд(Уайлд), Оскар: Поезії в прозі, № 07",1,#84B5B94,1980 - 1990,1988
"Уайльд(Уайлд), Оскар: Поезії, № 10",1,#D1605E,1988,"Бокаччіо [Боккаччо), Джованні: Чарівний перстень, № 10"
"Угніно, Марсела: Негритянкам усієї Африки: Вірш, № 05",1,#E59295,1980 - 1990,Italy
"Угу, Петер: Весняне сновидіння, № 03",1,#F2A2A59,1980 - 1990,Italian
"Угу, Петер: Потворний слон: [Вірші], № 03",1,#84B5B54,1980 - 1990,1988
"Уда-Тенно: «Подорожуючи...»: [Поезія], № 07",1,#D1605E,1988,"Бокаччіо [Боккаччо), Джованні: Чудовий сад, № 10"
"Уебб, Джек: Любовний лист: Оповідання, № 11/12",1,#E59296,1980 - 1990,Italy
"Уейд, Роберт: Дивовижна історія Мері Стенз: Роман, № 06",1,#F2A2A60,1980 - 1990,Italian
"Уейн, Джон: Добраніч, старенька Дейзі, № 04",1,#84B5B51,1980 - 1990,1988
"Уейн, Джон: Поки світить сонце, № 11",1,#D1605E,1988,"Бокаччіо [Боккаччо), Джованні: Від смерті до життя: Новели, № 10"
"Уейн, Джон: Смерть задніх ніг: Оповідання, № 11",1,#E59293,1980 - 1990,Italy
"Уейн, Джон: Темрява, № 04",1,#F2A2A57,1980 - 1990,Italian
"Уейн, Джон: Цар Калібан: Оповідання, № 04",1,#84B5B52,1980 - 1990,1987
"Уелті, Юдора: Дочка оптиміста: Повість, № 08",1,#D1605E,1987,"Бонавірі, Джузеппе: [Поезії], № 06"
"Уескер, Арнольд: Смажена картопля до всього: П’єса, № 06",1,#E59294,1920 - 1930,Italy
"Уест, Морріс: Репортаж: Роман, № 07",1,#F2A2A58,1920 - 1930,Italian
"Уєвич, Тін: Хорватським мученикам: [Вірш], № 8/9",1,#84B5B94,1920 - 1930,1926
"Узе, Бодо: Карається смертю-нагороджується життям...: Оповідання, № 12",1,#84B5B95,1926,"Бонтемпелі, Максим: Звільнення: Оповідання:, № 06"
"Узунов, Генчо: Найден і Тодорка: Оповід. у трьох варіантах, № 12",1,#D1605E,1970 - 1980,Italy
"Уїльямс, Теннесі: З десятим серпня!: Новела, № 03",1,#E59294,1970 - 1980,Italian
"Уїндем, Джон: Дивина: Оповідання, № 10",1,#F2A2A58,1970 - 1980,1978
"Уїндем, Джон: Зустріч через п’ятдесят років: Оповідання, № 01",1,#84B5B53,1978,"Будзаті, Діно: Моє власне місто, № 02"
"Уїндем, Джон: І чорт не влучить: Фантаст, оповід, № 10",1,#D1605E,1970 - 1980,Italy
"Уїтмен, Скарлет: 1 солодко запахне пил прибитий: [Вірші], № 02",1,#E59295,1970 - 1980,Italian
"Уїтмен, Скарлет: Чисто білий, тільки білий, № 02",1,#F2A2A59,1970 - 1980,1978
"Уїтмен, Уолт: Вночі на березі моря: [Вірші], № 05",1,#84B5B93,1978,"Будзаті, Діно: Побачення з Ейнштейном, № 02"
"Уїтмен, Уолт: З «Пісні битого шляху», № 05",1,#84B5B94,1970 - 1980,Italy
"Уїтмен, Уолт: Пісня про себе: Поема, № 02",1,#D1605E,1970 - 1980,Italian
"Уїтмен, Уолт: Поезії: 3 кн. «Листя трави», № 10",1,#E59295,1970 - 1980,1978
"Уїтмен, Уолт: Поетам, що будуть: [Вірші], № 10",1,#F2A2A59,1978,"Будзаті, Діно: Нічна баталія на бієнале у Венеції: Оповідання, № 02"
"Уїтмен, Уолт: Чую, співає Америка, № 10",1,#84B5B54,1980 - 1990,Italy
"Уїтмен, Уолт: Я співаю про тіло електричне: Поема, № 10",1,#D1605E,1980 - 1990,Italian
"Ульбріх, Бернд: Непорозуміння: Оповідання, № 06",1,#E59296,1980 - 1990,1987
"Умедзакі, Харуо (Сюнсуй): Сакурадзіма: Повість, № 05",1,#F2A2A60,1987,"Буттітта, Іньяціо: Кантата проти мафії, № 06"
"Унамуно, Мігель де: Випадок: Оповідання, № 03",1,#84B5B92,1980 - 1990,Italy
"Унамуно, Мігель де: Вселюдський біль: Поезії різних років, № 07",1,#84B5B93,1980 - 1990,Italian
"Унгаретті, Джузеппе: [Поезії], № 05",1,#D1605E,1980 - 1990,1987
"Унгер, Фред: Червоне доміно: Роман, № 5,6",1,#E59296,1987,"Буттітта, Іньяціо: Побоїще в Портеллі: [Вірші], № 06"
"Уокер, Івен: Випадок у Гарлемі: Оповідання, № 09",1,#84B5B52,1990 - 2000,Italy
"Уокер, Маргарет: Для мого народу: [Поезія], № 06",1,#D1605E,1990 - 2000,Italian
"Уоллес, Джо: «Шишки»: [Вірші], № 06",1,#E59294,1990 - 2000,2000
"Уоллес, Джо: [Поезії], № 04",1,#F2A2A58,2000,"Вентурі, Марчелло: Вулиця Горького, 8, кв. 106: Повість, № 11/12"
"Уоллес, Джо: [Поезії], № 10",1,#84B5B53,1960 - 1970,Italy
"Уоллес, Джо: П’ятикутна зірка: [Вірш], № 11",1,#D1605E,1960 - 1970,Italian
"Уоллес, Джо: Сага про доктора Бетьюна, № 06",1,#E59295,1960 - 1970,1969
"Уолліс, Дейв: Трамвайна зупинка біля Нілу: Роман, № 05",1,#F2A2A59,1969,"Вентурі, Марчелло: Додому: Оповідання, № 01"
"Уорр, Бертрам: Діти в сутінках: [Вірші], № 05",1,#84B5B96,1990 - 2000,Italy
"Уорр, Бертрам: Невічне серце, № 05",1,#84B5B97,1990 - 2000,Italian
"Уотен, Джуда: З революційного життя: Роман, № 02",1,#D1605E,1990 - 2000,1998
"Уотен, Джуда: З революційного життя: Роман, № 03",1,#E59295,1998,"Вентурі, Марчелло: Лаж і замри: Роман, № 01"
"Уррутіа, Пракседес: Щоб ти, синку, з миром спав: [Вірш], № 01",1,#F2A2A59,1990 - 2000,Italy
"Усенко, Павло: «Смолянка»: [Вірш], № 6/7",1,#84B5B54,1990 - 2000,Italian
"Усенко, Павло: Зустріч: [Вірш], № 18",1,#D1605E,1990 - 2000,1996
"Усенко, Павло: На кордоні: [Вірш], № 04",1,#E59296,1996,"Вентурі, Марчелло: Не в той бік: Повість, № 02"
"Усенко, Павло: На обніжку: [Вірш], № 13",1,#F2A2A60,1980 - 1990,Italy
"Услар П’єтрі, Артуро: Танок під барабан: Новела, № 02",1,#84B5B95,1980 - 1990,Italian
"Утан, Тіберю: Черешня: [Вірш], № 03",1,#84B5B96,1980 - 1990,1987
"Уяроглу, Ісмаїл: [Поезії], № 10",1,#D1605E,1987,"Віллароель, Джузеппе: [Поезії], № 06"
"Фаб Л: Люстерко: Оповідання, № 14/15",1,#E59296,1960 - 1970,Italy
"Фава, Джузеппе: Достойні громадяни: Роман, № 02",1,#F2A2A60,1960 - 1970,Italian
"Фава, Джузеппе: Достойні громадяни: Роман, № 03",1,#84B5B55,1960 - 1970,1968
"Фаес, Урс: [Поезії], № 02",1,#D1605E,1968,"Вітторіні, Еліо: Гарібальдійка: Повість, № 11"
"Фаїз, Ахмад Фаїз: [Поезії], № 06",1,#E59297,1960 - 1970,Italy
"Файвд, Сулейман: Земля і смерть: Оповідання, № 12",1,#F2A2A61,1960 - 1970,Italian
"Фалкенаре, Жюльєн де: Вибрані афоризми, № 09",1,#84B5B4,1960 - 1970,1968
"Фаллон, Падрейк. article Пригода з човном: Новела: -, № 10",1,#84B5B3,1968,"Вітторіні, Еліо: Сіцілійські зустрічі: Урив з роману, № 11"
"Фаллъ, Аміната Coy: Привиди з Дакара: Повість, № 12",1,#84B5B3,1980 - 1990,Italy
"Фальківський [Фальковський], Дмитро: «Та й піду ж я із міста в село...»: [Поезія], № 20",1,#D1605E,1980 - 1990,Italian
"Фальківський [Фальковський], Дмитро: «Чогось гуде так вітер говірливий...»: [Поезія], № 16",1,#E59294,1980 - 1990,1983
"Фальківський [Фальковський], Дмитро: Чабан: Поема, № 04",1,#F2A2A58,1983,"Вольпоні, Паоло: В’їдлива колючка: Уривок: [Поезіа], № 05"
"Фам, Нгок Кань: Історія: Поезія, № 09",1,#84B5B53,1980 - 1990,Italy
"Фамос, Луїза: [Поезії], № 02",1,#D1605E,1980 - 1990,Italian
"Фан, Ти: Сутичка на мосту: Оповідання, № 11",1,#E59295,1980 - 1990,1983
"Фан, Чжи-мінь: Я - молодий пролетар: [Вірш], № 07",1,#F2A2A59,1983,"Грассо, Маріо: Кримінальне судочинство, № 04"
"Фанграт, Тадеуш: Фрашки, № 02",1,#84B5B96,1980 - 1990,Italy
"Фармер, Філіп Хосе: Наперекір тількивівторковому світу: Оповідання, № 06",1,#84B5B97,1980 - 1990,Italian
"Фаррухзод, Фуруг: [Поезії], № 03",1,#D1605E,1980 - 1990,1983
